case_name,area,num_rooms,num_paths,avg_path_length,mode_path_length,len_shortest_path,degree_dom_node
24665,99.531812,8.0,4.0,4.5,5.0,4.0,2.0
141838,143.333086,11.0,5.0,4.4,5.0,3.0,2.0
70150,86.281188,7.0,3.0,4.666666666666667,5.0,4.0,1.0
5565,69.18932500000001,6.0,5.0,4.0,3.0,3.0,2.0
45823,105.180177,10.0,8.0,6.0,6.0,5.0,2.0
147233,134.507119,13.0,1.0,4.0,4.0,4.0,1.0
64118,85.55423000000002,7.0,15.0,4.933333333333334,5.0,3.0,3.0
97837,66.296766,7.0,1.0,5.0,5.0,5.0,1.0
15973,104.94405400000001,10.0,12.0,5.25,5.0,5.0,3.0
70035,99.69661400000001,8.0,2.0,5.0,5.0,5.0,2.0
14016,88.959939,8.0,8.0,6.0,6.0,5.0,2.0
41229,149.72250599999998,14.0,2.0,3.5,4.0,3.0,1.0
94408,94.42498800000001,11.0,10.0,4.3,3.0,3.0,2.0
97528,70.50848,9.0,6.0,6.0,7.0,5.0,2.0
22707,102.126954,7.0,12.0,4.833333333333333,5.0,3.0,2.0
14506,82.99058099999999,13.0,3.0,5.666666666666667,4.0,4.0,3.0
13296,91.526468,11.0,8.0,5.0,7.0,3.0,2.0
25387,65.509446,8.0,4.0,5.0,5.0,4.0,1.0
52711,108.803248,10.0,18.0,4.833333333333333,5.0,3.0,3.0
64191,35.724483,5.0,4.0,5.0,5.0,5.0,2.0
25196,53.24026599999999,5.0,4.0,5.0,5.0,5.0,2.0
39620,69.44975299999999,10.0,3.0,5.0,5.0,5.0,1.0
108740,125.31173300000002,12.0,4.0,4.75,5.0,4.0,1.0
47005,109.463655,13.0,2.0,5.0,5.0,5.0,1.0
66790,71.812665,9.0,5.0,4.8,5.0,4.0,1.0
19199,57.947261,7.0,1.0,3.0,3.0,3.0,3.0
10718,107.17666100000001,11.0,10.0,5.2,5.0,5.0,2.0
106664,80.324169,9.0,4.0,5.25,5.0,5.0,1.0
53742,112.90415599999999,9.0,10.0,5.5,5.0,5.0,1.0
58613,96.39302,7.0,14.0,4.285714285714286,5.0,3.0,2.0
55615,69.38870399999999,10.0,2.0,3.5,4.0,3.0,1.0
142502,80.190369,7.0,1.0,5.0,5.0,5.0,1.0
30310,83.140972,9.0,10.0,4.5,5.0,3.0,2.0
67378,123.260152,9.0,6.0,4.833333333333333,5.0,4.0,1.0
66188,55.565423,10.0,9.0,4.888888888888889,5.0,4.0,1.0
51536,61.46046,7.0,14.0,5.0,6.0,3.0,4.0
109249,81.155327,16.0,5.0,5.0,5.0,4.0,1.0
60789,85.45829,10.0,15.0,5.533333333333333,6.0,4.0,2.0
60379,59.500769999999996,6.0,3.0,5.0,5.0,5.0,1.0
22971,101.72224,8.0,7.0,5.142857142857143,5.0,5.0,1.0
65415,94.83317199999995,10.0,6.0,5.0,5.0,5.0,2.0
13743,82.105902,8.0,4.0,4.75,5.0,4.0,1.0
36261,77.64408999999999,8.0,5.0,5.0,5.0,4.0,1.0
35792,65.508222,7.0,2.0,5.0,5.0,5.0,1.0
20339,80.263561,7.0,10.0,4.8,5.0,3.0,2.0
109539,79.98995599999999,8.0,19.0,5.157894736842105,4.0,3.0,2.0
26648,84.499027,8.0,10.0,5.2,5.0,5.0,2.0
48548,125.60470600000001,9.0,2.0,5.0,5.0,5.0,2.0
95060,86.866831,10.0,8.0,5.375,5.0,5.0,1.0
30138,87.492665,7.0,3.0,3.6666666666666665,4.0,3.0,1.0
22210,111.12373900000001,9.0,2.0,3.5,4.0,3.0,1.0
57010,63.71847100000001,7.0,8.0,5.0,5.0,4.0,2.0
96378,85.00631999999999,12.0,3.0,4.666666666666667,5.0,4.0,1.0
42755,89.00828899999999,8.0,12.0,4.833333333333333,6.0,3.0,2.0
29922,79.65777899999999,8.0,6.0,5.333333333333333,5.0,5.0,1.0
96120,74.08600799999999,9.0,4.0,5.25,5.0,5.0,1.0
105957,137.846569,13.0,4.0,5.0,5.0,5.0,2.0
14111,103.520553,10.0,6.0,5.666666666666667,5.0,5.0,1.0
93151,73.710834,7.0,4.0,4.75,5.0,3.0,1.0
70861,49.949808999999995,4.0,2.0,3.0,3.0,3.0,1.0
21906,100.682711,8.0,15.0,4.866666666666666,5.0,3.0,3.0
24803,85.686133,9.0,12.0,5.0,5.0,3.0,2.0
60452,58.483838,6.0,3.0,5.0,5.0,5.0,3.0
10335,65.706789,6.0,3.0,5.0,5.0,5.0,1.0
22238,92.162425,7.0,4.0,5.0,3.0,3.0,1.0
50943,71.211261,8.0,8.0,5.0,5.0,4.0,2.0
13287,92.080943,9.0,6.0,5.333333333333333,5.0,5.0,1.0
43748,71.03550899999999,10.0,7.0,5.0,5.0,4.0,1.0
40826,45.019354,7.0,1.0,5.0,5.0,5.0,1.0
9369,84.231953,6.0,4.0,3.75,3.0,3.0,1.0
69849,41.75217599999999,6.0,1.0,4.0,4.0,4.0,1.0
93166,53.186820000000004,5.0,4.0,5.0,5.0,5.0,2.0
63439,70.22058499999999,7.0,2.0,5.0,5.0,5.0,2.0
41331,58.385098,7.0,4.0,5.5,6.0,5.0,2.0
67017,52.163322,5.0,4.0,4.5,5.0,3.0,1.0
41806,100.23971499999999,9.0,8.0,5.0,5.0,3.0,2.0
65920,54.843264,6.0,4.0,4.5,6.0,3.0,2.0
101364,42.508607999999995,5.0,1.0,4.0,4.0,4.0,1.0
68538,65.446962,5.0,2.0,4.0,4.0,4.0,1.0
11242,85.133518,7.0,2.0,5.0,5.0,5.0,1.0
107956,71.822483,10.0,3.0,5.0,5.0,5.0,1.0
57594,101.729074,11.0,10.0,4.8,5.0,3.0,2.0
19174,75.249725,8.0,4.0,5.5,6.0,5.0,2.0
18958,186.455377,12.0,4.0,4.75,5.0,4.0,2.0
109563,95.715861,8.0,8.0,4.75,5.0,4.0,4.0
29950,86.62449199999999,7.0,6.0,4.333333333333333,5.0,3.0,3.0
43563,52.676886,6.0,2.0,3.5,4.0,3.0,1.0
19218,85.557684,8.0,16.0,5.4375,5.0,4.0,2.0
100347,89.56481819999999,9.0,6.0,5.0,5.0,4.0,2.0
51060,100.722841,10.0,3.0,5.0,5.0,5.0,1.0
155263,55.46905399999999,8.0,6.0,5.166666666666667,5.0,4.0,1.0
71261,51.202612,6.0,6.0,4.0,3.0,3.0,2.0
100916,84.197081,8.0,1.0,5.0,5.0,5.0,1.0
108302,75.244379,12.0,2.0,5.0,5.0,5.0,1.0
50564,98.22223600000001,9.0,2.0,4.0,5.0,3.0,1.0
11222,103.04202199999999,9.0,1.0,5.0,5.0,5.0,1.0
60566,82.716162,10.0,4.0,6.0,6.0,6.0,1.0
40109,74.26944300000002,12.0,13.0,6.153846153846154,6.0,5.0,1.0
20836,65.358325,7.0,5.0,5.2,5.0,5.0,1.0
29319,101.431783,9.0,4.0,4.25,4.0,4.0,2.0
21737,84.92571520000001,14.0,6.0,4.333333333333333,5.0,3.0,1.0
8569,100.380533,10.0,2.0,5.0,5.0,5.0,1.0
55586,93.735303,8.0,4.0,5.5,5.0,5.0,2.0
65512,98.447584,8.0,9.0,5.0,5.0,5.0,3.0
53168,67.602579,6.0,3.0,5.0,5.0,5.0,1.0
13308,91.718234,10.0,8.0,4.5,6.0,3.0,2.0
10156,111.93882399999998,9.0,3.0,5.0,5.0,5.0,1.0
101935,57.232429999999994,12.0,4.0,5.25,5.0,5.0,1.0
12421,69.08073799999998,7.0,1.0,6.0,6.0,6.0,1.0
157831,110.236958,8.0,2.0,5.0,5.0,5.0,1.0
11691,123.163402,9.0,2.0,4.0,3.0,3.0,1.0
17343,67.71885599999999,6.0,4.0,5.0,5.0,5.0,2.0
12990,79.362436,10.0,9.0,5.111111111111111,5.0,4.0,1.0
96114,71.891965,9.0,2.0,5.0,5.0,5.0,1.0
13122,88.64305399999999,7.0,8.0,4.75,5.0,3.0,2.0
62042,70.886307,5.0,3.0,4.0,4.0,3.0,1.0
67490,74.86285199999999,6.0,4.0,4.5,4.0,4.0,1.0
39037,104.44835200000001,11.0,8.0,7.125,7.0,4.0,1.0
13307,91.90545,10.0,5.0,4.6,6.0,3.0,1.0
7052,76.402063,8.0,6.0,5.833333333333333,6.0,5.0,3.0
8844,103.721292,9.0,4.0,6.25,5.0,5.0,1.0
135513,79.193745,8.0,4.0,5.25,5.0,5.0,1.0
55601,69.467142,10.0,2.0,3.5,3.0,3.0,2.0
44157,85.48732199999999,10.0,3.0,5.0,5.0,5.0,1.0
97262,80.77803399999999,7.0,12.0,5.5,6.0,4.0,1.0
28986,59.317417999999996,7.0,3.0,5.666666666666667,6.0,5.0,1.0
93371,113.179488,9.0,24.0,5.166666666666667,6.0,3.0,2.0
139510,108.276922,8.0,6.0,5.333333333333333,5.0,5.0,2.0
48205,126.31182999999999,10.0,10.0,5.1,6.0,3.0,2.0
9631,79.895394,7.0,8.0,5.25,5.0,5.0,2.0
106584,109.156431,13.0,10.0,5.9,6.0,5.0,2.0
36000,99.342372,8.0,2.0,5.0,5.0,5.0,1.0
144175,114.07415400000001,8.0,24.0,5.041666666666667,6.0,3.0,3.0
17973,98.03797800000001,9.0,10.0,6.1,7.0,4.0,1.0
39443,85.236424,7.0,22.0,5.363636363636363,6.0,3.0,2.0
143036,132.573938,13.0,12.0,5.5,5.0,5.0,3.0
109534,87.836857,10.0,2.0,4.5,4.0,4.0,1.0
95415,53.238624,11.0,4.0,5.0,5.0,4.0,2.0
12612,105.79937899999999,8.0,3.0,5.666666666666667,6.0,5.0,1.0
70938,118.190642,11.0,14.0,5.285714285714286,5.0,3.0,2.0
43836,79.291447,8.0,3.0,5.0,5.0,4.0,1.0
107289,91.97421800000001,10.0,3.0,3.6666666666666665,4.0,3.0,1.0
100642,80.644177,8.0,4.0,4.75,5.0,4.0,1.0
10897,107.11888799999998,11.0,12.0,4.833333333333333,5.0,4.0,3.0
143099,88.76984999999999,9.0,7.0,5.714285714285714,5.0,5.0,1.0
20184,98.914807,10.0,4.0,4.25,5.0,3.0,1.0
40897,96.899988,9.0,19.0,5.631578947368421,6.0,4.0,2.0
109282,75.79664,11.0,2.0,5.0,5.0,5.0,1.0
35411,100.908377,11.0,4.0,4.75,5.0,4.0,4.0
25792,95.678167,10.0,3.0,5.0,5.0,5.0,1.0
106675,81.141874,9.0,4.0,5.25,5.0,5.0,1.0
14148,138.85863700000002,9.0,3.0,5.0,5.0,5.0,1.0
8521,101.33890199999999,10.0,2.0,5.0,5.0,5.0,1.0
52500,141.048983,13.0,8.0,5.5,5.0,5.0,1.0
67313,40.425875,7.0,2.0,3.5,4.0,3.0,2.0
140607,77.939926,10.0,10.0,4.8,5.0,3.0,2.0
138453,88.56434800000001,10.0,33.0,5.363636363636363,6.0,3.0,3.0
71308,76.09725399999999,6.0,2.0,3.5,4.0,3.0,1.0
50370,57.599301,10.0,5.0,6.0,5.0,5.0,1.0
52429,90.346513,12.0,3.0,5.0,4.0,4.0,1.0
107295,93.937021,11.0,4.0,5.25,5.0,5.0,1.0
64671,90.94578299999999,10.0,4.0,5.25,5.0,5.0,1.0
109312,90.89696500000001,12.0,20.0,5.1,5.0,3.0,4.0
23103,104.92702,11.0,6.0,5.666666666666667,6.0,4.0,2.0
108142,115.979466,13.0,9.0,5.111111111111111,5.0,5.0,1.0
139360,87.56554399999999,7.0,3.0,5.333333333333333,5.0,5.0,1.0
144002,48.564956,8.0,3.0,3.6666666666666665,4.0,3.0,1.0
109547,79.568336,8.0,19.0,5.157894736842105,4.0,3.0,2.0
18469,70.88754,8.0,2.0,5.0,5.0,5.0,1.0
39231,80.367573,9.0,3.0,5.333333333333333,7.0,4.0,1.0
69419,121.31580399999999,11.0,4.0,4.5,5.0,4.0,2.0
57477,70.779401,6.0,4.0,4.5,5.0,3.0,1.0
57261,81.09537000000002,7.0,2.0,4.0,4.0,4.0,1.0
97348,58.032768999999995,6.0,4.0,4.75,5.0,4.0,1.0
152851,72.364588,7.0,3.0,6.0,6.0,6.0,1.0
61077,65.149274,9.0,6.0,4.833333333333333,6.0,3.0,2.0
60014,64.07355799999999,9.0,4.0,5.0,5.0,5.0,1.0
57892,102.305742,11.0,12.0,4.916666666666667,5.0,3.0,3.0
108750,130.73926,13.0,2.0,6.0,6.0,6.0,2.0
70918,75.47116899999997,8.0,3.0,4.666666666666667,4.0,3.0,3.0
58212,151.885583,16.0,36.0,6.277777777777778,8.0,3.0,3.0
95841,94.269262,9.0,10.0,5.7,5.0,4.0,1.0
21063,101.684697,12.0,18.0,5.055555555555555,5.0,3.0,3.0
101043,79.51066100000001,7.0,4.0,5.5,6.0,5.0,2.0
73735,89.209972,14.0,4.0,4.5,5.0,3.0,2.0
58178,87.490162,9.0,5.0,5.2,5.0,5.0,1.0
48064,95.707752,9.0,6.0,4.666666666666667,5.0,4.0,2.0
21396,96.034031,9.0,1.0,5.0,5.0,5.0,1.0
147685,91.891119,8.0,8.0,5.0,5.0,5.0,4.0
142177,61.294706000000005,9.0,4.0,5.25,5.0,5.0,1.0
100798,35.42151500000001,5.0,2.0,5.0,5.0,5.0,2.0
52162,58.234185000000004,6.0,6.0,5.0,5.0,4.0,1.0
97934,88.246044,9.0,7.0,6.285714285714286,6.0,5.0,1.0
56355,100.905482,11.0,4.0,5.5,6.0,5.0,1.0
109254,76.030347,9.0,4.0,5.0,5.0,5.0,1.0
159320,107.61967899999999,10.0,5.0,4.8,5.0,3.0,1.0
146965,83.85601,9.0,12.0,5.333333333333333,5.0,5.0,2.0
28577,112.24926399999998,10.0,6.0,4.0,3.0,3.0,3.0
154379,77.36624299999998,10.0,10.0,5.3,5.0,4.0,2.0
107052,117.63499499999999,11.0,16.0,4.75,4.0,3.0,2.0
50847,82.396465,9.0,4.0,4.5,5.0,3.0,2.0
41444,92.663853,9.0,8.0,5.0,5.0,5.0,2.0
97494,75.774333,7.0,2.0,4.5,5.0,4.0,1.0
102751,88.236485,8.0,3.0,5.333333333333333,4.0,4.0,1.0
44680,66.48130800000001,8.0,2.0,5.0,5.0,5.0,1.0
32616,86.334599,8.0,5.0,5.2,5.0,5.0,1.0
138819,94.06055099999999,11.0,33.0,5.363636363636363,6.0,3.0,3.0
57592,102.17961899999999,11.0,10.0,4.8,5.0,3.0,2.0
30162,102.779474,8.0,10.0,4.8,4.0,3.0,2.0
67931,69.852424,8.0,16.0,5.1875,5.0,3.0,2.0
27105,69.80350800000001,6.0,3.0,5.0,5.0,5.0,1.0
51402,98.21126000000001,14.0,1.0,3.0,3.0,3.0,5.0
16040,88.244731,8.0,5.0,4.8,5.0,4.0,2.0
29127,136.876146,14.0,8.0,6.25,5.0,5.0,4.0
52534,111.726717,9.0,8.0,5.5,6.0,5.0,1.0
65891,92.55224799999999,8.0,2.0,6.0,6.0,6.0,2.0
97578,84.086527,13.0,2.0,6.0,6.0,6.0,1.0
36382,117.19063000000001,10.0,1.0,5.0,5.0,5.0,1.0
65242,54.40600499999999,7.0,4.0,3.5,3.0,3.0,2.0
43343,47.347218,5.0,1.0,5.0,5.0,5.0,1.0
97668,84.559722,9.0,5.0,5.4,5.0,5.0,1.0
13321,91.25805699999998,12.0,8.0,5.0,7.0,3.0,2.0
7300,85.010095,7.0,8.0,5.25,6.0,4.0,2.0
142515,78.79300199999999,7.0,4.0,4.5,3.0,3.0,2.0
143031,132.549177,13.0,12.0,5.5,5.0,5.0,3.0
55836,73.85614600000001,10.0,4.0,5.25,5.0,5.0,1.0
107953,72.237888,11.0,4.0,5.25,5.0,5.0,1.0
40991,51.28798599999999,6.0,3.0,5.0,5.0,5.0,1.0
11519,91.816495,9.0,16.0,5.125,6.0,3.0,2.0
6172,85.962569,9.0,1.0,4.0,4.0,4.0,1.0
17277,95.95733299999999,12.0,11.0,5.545454545454546,5.0,3.0,2.0
19746,117.54580099999998,13.0,20.0,5.7,6.0,3.0,2.0
9001,91.360676,8.0,7.0,5.285714285714286,6.0,3.0,1.0
59672,84.56317499999999,10.0,7.0,5.857142857142857,5.0,5.0,1.0
10317,112.40710499999999,9.0,5.0,4.6,5.0,3.0,1.0
8393,55.704257999999996,6.0,2.0,4.0,4.0,4.0,2.0
57242,99.56677,7.0,8.0,4.75,5.0,3.0,1.0
60536,119.849936,11.0,4.0,3.25,3.0,3.0,1.0
10703,99.427579,11.0,8.0,7.0,7.0,6.0,1.0
36053,99.891191,9.0,1.0,4.0,4.0,4.0,3.0
144274,105.613867,10.0,7.0,4.428571428571429,5.0,3.0,2.0
38011,115.088144,10.0,6.0,4.333333333333333,5.0,3.0,3.0
30135,67.39560099999998,6.0,10.0,4.8,5.0,3.0,2.0
60396,59.344429999999996,6.0,3.0,5.0,5.0,5.0,3.0
66653,91.495675,10.0,2.0,3.5,4.0,3.0,2.0
143998,48.820059,8.0,3.0,3.6666666666666665,4.0,3.0,1.0
19193,58.503848999999995,9.0,2.0,3.5,4.0,3.0,3.0
15091,83.427047,8.0,4.0,5.0,5.0,5.0,1.0
71595,82.633424,9.0,3.0,6.666666666666667,7.0,6.0,1.0
71356,66.34250699999998,6.0,4.0,5.0,5.0,5.0,2.0
41487,113.834442,11.0,8.0,6.25,7.0,5.0,2.0
60799,85.232405,10.0,15.0,5.4,6.0,3.0,2.0
10656,73.83426399999999,7.0,4.0,5.25,6.0,4.0,1.0
49158,96.774889,11.0,2.0,4.0,5.0,3.0,1.0
109342,84.976287,16.0,6.0,5.333333333333333,5.0,5.0,2.0
95906,88.803922,9.0,15.0,4.933333333333334,6.0,3.0,3.0
41476,113.30094199999999,10.0,2.0,5.0,5.0,5.0,2.0
109311,74.599768,10.0,8.0,5.0,5.0,5.0,2.0
35401,88.65629299999999,8.0,2.0,5.0,5.0,5.0,1.0
45347,120.89702500000001,11.0,16.0,5.0,5.0,3.0,4.0
56061,119.29001099999998,10.0,6.0,5.333333333333333,5.0,5.0,1.0
57886,87.09174799999998,9.0,5.0,5.2,5.0,5.0,1.0
65772,78.938744,8.0,7.0,4.857142857142857,5.0,3.0,1.0
153528,76.51254399999999,9.0,6.0,4.333333333333333,5.0,3.0,2.0
33035,56.535121999999994,5.0,3.0,4.0,4.0,4.0,1.0
28123,102.354783,10.0,6.0,5.166666666666667,5.0,4.0,2.0
55865,73.113881,9.0,5.0,5.2,5.0,5.0,1.0
56122,141.97008,9.0,8.0,4.625,5.0,3.0,4.0
59798,103.92175,7.0,4.0,4.0,4.0,3.0,1.0
100403,84.505639,9.0,4.0,5.5,6.0,5.0,1.0
10876,68.955443,9.0,7.0,5.571428571428571,7.0,3.0,2.0
37649,61.263814,7.0,3.0,3.6666666666666665,4.0,3.0,1.0
96801,84.95771500000001,8.0,9.0,5.666666666666667,6.0,3.0,1.0
53570,109.10659799999999,10.0,10.0,5.5,5.0,5.0,1.0
57682,140.786934,11.0,1.0,5.0,5.0,5.0,1.0
100788,80.915218,9.0,7.0,5.857142857142857,5.0,5.0,1.0
100397,108.326024,11.0,17.0,5.705882352941177,6.0,4.0,2.0
67394,122.86610800000001,9.0,6.0,4.833333333333333,5.0,4.0,1.0
147174,100.921661,8.0,4.0,4.25,5.0,3.0,1.0
53125,94.91351800000001,7.0,5.0,4.2,5.0,3.0,1.0
96996,68.99328899999999,9.0,7.0,4.142857142857143,4.0,3.0,1.0
96934,69.50685,9.0,7.0,4.142857142857143,4.0,3.0,1.0
140611,77.91567599999999,10.0,10.0,4.8,5.0,3.0,2.0
33757,71.78132,7.0,6.0,4.833333333333333,5.0,3.0,1.0
13300,91.93313199999999,9.0,10.0,4.9,5.0,3.0,2.0
11879,68.68156,6.0,20.0,5.9,6.0,5.0,2.0
16679,48.913968,5.0,2.0,3.5,3.0,3.0,1.0
143084,111.537485,11.0,28.0,5.178571428571429,5.0,3.0,3.0
57466,88.669994,9.0,8.0,4.75,5.0,3.0,2.0
44833,94.342684,9.0,1.0,5.0,5.0,5.0,1.0
23461,66.69027899999999,7.0,2.0,5.5,6.0,5.0,1.0
51056,82.807929,9.0,10.0,5.2,5.0,3.0,2.0
100268,89.630616,9.0,4.0,5.5,6.0,5.0,1.0
13442,97.623493,5.0,7.0,5.285714285714286,5.0,4.0,1.0
100921,74.41989000000001,7.0,1.0,5.0,5.0,5.0,1.0
26425,89.33411799999999,7.0,4.0,5.5,5.0,4.0,1.0
39564,105.935649,10.0,2.0,5.0,5.0,5.0,1.0
15671,72.86838399999996,9.0,2.0,3.5,3.0,3.0,1.0
50795,73.661488,10.0,3.0,3.6666666666666665,4.0,3.0,1.0
135480,61.84969999999999,6.0,2.0,5.0,5.0,5.0,1.0
59695,65.52999000000001,5.0,6.0,4.333333333333333,5.0,3.0,2.0
36188,96.52908,7.0,1.0,5.0,5.0,5.0,1.0
22963,49.709283,4.0,1.0,5.0,5.0,5.0,1.0
13121,102.560813,8.0,4.0,4.75,5.0,4.0,2.0
38772,89.437815,14.0,1.0,5.0,5.0,5.0,1.0
60526,72.22778199999999,7.0,4.0,4.0,4.0,3.0,2.0
30335,92.130221,10.0,8.0,4.75,5.0,4.0,2.0
141881,142.49569599999998,11.0,5.0,4.4,5.0,3.0,2.0
111411,73.57293800000001,7.0,5.0,4.4,4.0,3.0,1.0
9053,74.704915,7.0,8.0,4.75,4.0,3.0,2.0
138102,92.825399,10.0,22.0,6.090909090909091,6.0,5.0,1.0
157840,95.50153399999999,8.0,3.0,6.333333333333333,7.0,5.0,1.0
18257,45.490883000000004,4.0,1.0,4.0,4.0,4.0,1.0
100306,90.41973,9.0,6.0,5.0,5.0,4.0,2.0
46617,101.75805399999999,8.0,8.0,4.0,4.0,3.0,2.0
93169,54.820172,5.0,4.0,5.0,5.0,5.0,2.0
6690,88.33591000000001,10.0,7.0,4.857142857142857,5.0,3.0,1.0
9254,101.423394,9.0,1.0,4.0,4.0,4.0,1.0
63468,71.45231545,8.0,4.0,5.25,5.0,5.0,1.0
142867,115.240781,9.0,30.0,5.8,6.0,3.0,3.0
21982,99.334288,8.0,27.0,5.111111111111111,5.0,3.0,3.0
66652,91.74923,10.0,4.0,3.75,3.0,3.0,4.0
39179,72.85256899999999,8.0,12.0,4.833333333333333,5.0,3.0,2.0
67101,61.03678599999999,9.0,6.0,5.0,4.0,4.0,1.0
49723,76.571408,9.0,5.0,4.8,5.0,4.0,1.0
100275,105.751687,10.0,10.0,5.3,5.0,4.0,2.0
53715,110.48972499999999,9.0,10.0,5.8,6.0,5.0,2.0
71626,104.034774,11.0,3.0,6.0,6.0,5.0,1.0
97500,72.46843,7.0,2.0,4.5,5.0,4.0,1.0
154943,132.240517,15.0,10.0,5.6,5.0,5.0,3.0
135524,79.75661999999998,8.0,4.0,5.25,5.0,5.0,1.0
99804,132.32313600000003,8.0,4.0,4.75,5.0,4.0,1.0
69460,41.540388,5.0,1.0,5.0,5.0,5.0,1.0
37345,33.783524,4.0,1.0,4.0,4.0,4.0,1.0
143923,80.008269,7.0,10.0,4.8,5.0,3.0,2.0
7565,90.89983999999997,4.0,8.0,3.75,4.0,3.0,2.0
94676,79.33662500000001,8.0,8.0,5.25,5.0,4.0,1.0
33732,71.79074500000002,7.0,6.0,4.833333333333333,5.0,3.0,1.0
93980,130.99223899999998,12.0,4.0,5.25,5.0,5.0,1.0
16677,99.46423700000001,10.0,9.0,5.0,5.0,5.0,3.0
57150,89.45532200000001,9.0,4.0,5.0,6.0,4.0,2.0
60351,58.957055999999994,6.0,2.0,5.0,5.0,5.0,1.0
27981,96.24254499999999,7.0,4.0,4.25,5.0,3.0,1.0
34042,61.420443999999996,6.0,8.0,5.0,5.0,5.0,2.0
14051,103.488996,10.0,7.0,5.857142857142857,6.0,5.0,1.0
95592,122.435777,11.0,6.0,5.333333333333333,5.0,5.0,1.0
46607,77.12509,9.0,3.0,5.333333333333333,5.0,5.0,1.0
23700,76.028674,7.0,8.0,4.75,5.0,4.0,2.0
12846,38.211053,4.0,3.0,4.333333333333333,5.0,3.0,3.0
44278,84.89408399999999,13.0,4.0,4.75,5.0,4.0,2.0
13142,89.207797,7.0,8.0,4.75,5.0,3.0,2.0
56462,71.780061,8.0,7.0,5.142857142857143,4.0,3.0,1.0
63417,81.510159,7.0,8.0,5.25,5.0,3.0,2.0
15971,102.55153000000001,9.0,18.0,5.0,5.0,4.0,3.0
17034,105.165134,11.0,9.0,5.777777777777778,6.0,5.0,3.0
106473,79.667086,9.0,4.0,5.25,5.0,5.0,1.0
39108,103.192655,10.0,8.0,7.125,7.0,4.0,1.0
40669,99.607992,11.0,10.0,6.6,6.0,4.0,1.0
157809,98.654579,7.0,2.0,6.0,6.0,6.0,1.0
25518,106.933705,9.0,6.0,5.333333333333333,5.0,5.0,2.0
56126,81.677022,6.0,1.0,3.0,3.0,3.0,1.0
142993,89.0183,9.0,5.0,4.6,6.0,3.0,1.0
104739,112.866226,12.0,5.0,5.4,5.0,5.0,1.0
20504,77.019192,7.0,1.0,3.0,3.0,3.0,1.0
68266,64.74748699999999,7.0,2.0,5.0,5.0,5.0,1.0
57299,87.54574600000001,6.0,15.0,4.266666666666667,4.0,3.0,3.0
108170,72.46137900000001,9.0,2.0,4.5,4.0,4.0,2.0
97507,72.468637,7.0,2.0,4.5,5.0,4.0,1.0
51389,95.03506200000001,11.0,2.0,5.5,5.0,5.0,1.0
13288,92.554704,9.0,6.0,5.333333333333333,5.0,5.0,1.0
111518,99.717234,9.0,2.0,5.0,5.0,5.0,1.0
67563,30.525264000000004,7.0,1.0,3.0,3.0,3.0,1.0
34631,73.69886799999999,8.0,4.0,5.5,5.0,5.0,1.0
30768,68.708485,7.0,2.0,4.0,4.0,4.0,1.0
68263,83.549312,7.0,12.0,4.5,4.0,3.0,2.0
143731,79.94809799999999,7.0,10.0,4.8,5.0,3.0,2.0
56165,47.103413,5.0,1.0,5.0,5.0,5.0,1.0
56970,63.720289,7.0,8.0,5.0,5.0,4.0,2.0
147599,87.876402,7.0,6.0,5.0,5.0,4.0,1.0
14345,71.28175399999999,8.0,4.0,5.25,5.0,5.0,1.0
100759,77.734752,9.0,3.0,4.666666666666667,5.0,4.0,1.0
31907,127.37646800000002,9.0,18.0,5.111111111111111,5.0,3.0,3.0
6289,62.91535199999999,6.0,3.0,5.0,5.0,5.0,1.0
32606,88.484484,8.0,5.0,5.2,5.0,5.0,1.0
135471,79.78669000000001,8.0,4.0,5.25,5.0,5.0,1.0
59602,133.838015,12.0,26.0,6.0,6.0,3.0,2.0
135432,60.866357,6.0,2.0,5.0,5.0,5.0,1.0
20261,84.427114,7.0,9.0,5.333333333333333,5.0,5.0,3.0
57005,85.810771,10.0,6.0,5.333333333333333,5.0,5.0,1.0
107094,97.455477,9.0,6.0,3.8333333333333335,4.0,3.0,2.0
71383,110.76561600000001,10.0,4.0,5.0,5.0,5.0,2.0
16155,53.710288,5.0,2.0,4.5,4.0,4.0,1.0
101833,58.458581,17.0,4.0,5.0,5.0,4.0,2.0
101049,89.789332,8.0,4.0,5.0,5.0,5.0,1.0
5531,60.463445,6.0,3.0,4.666666666666667,5.0,4.0,1.0
23843,150.602911,11.0,10.0,4.5,5.0,3.0,3.0
34902,65.78836299999999,6.0,4.0,3.75,4.0,3.0,1.0
44053,82.403186,9.0,5.0,4.8,5.0,4.0,1.0
16523,61.444888000000006,6.0,2.0,4.0,5.0,3.0,1.0
68405,111.69655600000002,8.0,3.0,3.6666666666666665,4.0,3.0,1.0
42678,57.82948400000001,10.0,17.0,4.705882352941177,5.0,3.0,2.0
21048,87.27613,10.0,8.0,5.0,6.0,3.0,2.0
12045,62.17018099999999,7.0,4.0,5.0,5.0,5.0,1.0
35952,75.91244499999999,7.0,1.0,5.0,5.0,5.0,1.0
48741,99.067731,10.0,2.0,5.0,5.0,5.0,1.0
60811,86.586984,10.0,9.0,5.222222222222222,6.0,3.0,1.0
39162,83.508762,9.0,13.0,5.3076923076923075,5.0,4.0,2.0
